ID,Address,Short PC,PC,Price_£,Offer,Period,Status,House Type,Bed,Bath,Recpt,Heating,Windows,Window Type,Garage Description,Garage Size,Garage Type,Driveway,Parking,Garden,Basement,Roofspace,Conservatory,EPC Rating,Rates,Acres,sq ft,Listing Date,Time at this price,Description,URL,Date stamp
360332,"44 Bawnmore Road, Belfast",BT9,BT9 6LB,520000,Offers over,,For sale,Semi-detached house,3,1,3,gas,double glazed timber sash windows with hand made shutters,double,,,,Y,Y,Y,,,Y,,"£2,755.38 pa",,,,3.2k,3 Bed Semi-detached house For Sale,http://www.propertypal.com/44-bawnmore-road-belfast/360332,20160507
360257,"32 Ashley Courtyard, Belfast",BT9,BT9 7JS,137950,Offers around,,For sale,Apartment,3,2,1,gas,,unknown,,,,,Y,,,,,C74/C74,,,,,887,3 Bed Apartment For Sale,http://www.propertypal.com/32-ashley-courtyard-belfast/360257,20160507
360264,"9 Greystown Avenue, Upper Malone Road, Belfast",BT9,BT9 6UG,149950,Asking price,,For sale,Semi-detached house,3,1,3,oil,,unknown,detached garage with a pull door and excellent off-street parking,single,detached,,Y,Y,,,Y,E51/C71,"£1,051.40 pa",,,,1.7k,3 Bed Semi-detached house For Sale,http://www.propertypal.com/9-greystown-avenue-upper-malone-road-belfast/360264,20160507
360137,"12A Windsor Park, Belfast",BT9,BT9 6FQ,450000,Offers around,,For sale,Semi-detached house,4,,3,gas,,unknown,,,,Y,Y,Y,,,Y,C69/C70,"£2,537.85 pa",,,,1.4k,4 Bed Semi-detached house For Sale,http://www.propertypal.com/12a-windsor-park-belfast/360137,20160507
359835,"Adelaide, Apt 4, Wellington Park, 27 Wellington Park, Belfast",BT9,BT9 6DL,159950,Asking price,,For sale,Apartment,2,2,1,gas,,unknown,,,,,,,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/adelaide-apt-4-wellington-park-27-wellington-park-belfast/359835,20160507
359828,"Malone, Apt 2, Wellington Park, 27 Wellington Park, Belfast",BT9,BT9 6DL,169950,Asking price,,For sale,Apartment,2,1,1,gas,,unknown,,,,,,,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/malone-apt-2-wellington-park-27-wellington-park-belfast/359828,20160507
359809,"Windsor, Apt 1, Wellington Park, 27 Wellington Park, Belfast",BT9,BT9 6DL,169950,Asking price,,For sale,Apartment,2,1,1,gas,,unknown,,,,,,,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/windsor-apt-1-wellington-park-27-wellington-park-belfast/359809,20160507
359823,"35 Dunluce Avenue, Lisburn Road, Belfast",BT9,BT9 7AW,100000,Guide price,,For sale,Terrace house,9,,1,oil,,unknown,,,,,,,,,,E41/E50,,,,,853,9 Bed Terrace house For Sale,http://www.propertypal.com/35-dunluce-avenue-lisburn-road-belfast/359823,20160507
359822,"33 Dunluce Avenue, Lisburn Road, Belfast",BT9,BT9 7AW,110000,Guide price,,For sale,Terrace house,9,2,2,oil,,unknown,,,,,,,,,,F35/E44,,,,,559,9 Bed Terrace house For Sale,http://www.propertypal.com/33-dunluce-avenue-lisburn-road-belfast/359822,20160507
359816,"1 Forest Hill, Newforge Lane, Belfast",BT9,BT9 5QH,525000,Price,,For sale,Detached house,4,,2,oil,pvc double glazed windows and doors,double,attached garage with electric door and parking for 3 cars,single,attached,Y,Y,Y,,Y,Y,,"£2,900.40 pa",,,,1.5k,4 Bed Detached house For Sale,http://www.propertypal.com/1-forest-hill-newforge-lane-belfast/359816,20160507
359797,"44 Maryville Park, Belfast",BT9,BT9 6LP,525000,Offers around,,For sale,Detached house,4,,2,gas,,unknown,,,,Y,Y,Y,,,,E42/D67,"£2,900.40 pa",,,,539,4 Bed Detached house For Sale,http://www.propertypal.com/44-maryville-park-belfast/359797,20160507
359767,"University Court, 25 3-5 University Road, Belfast",BT9,BT9 6AA,85000,Offers over,,For sale,Apartment,1,1,1,gas,pvc double glazed windows / gas fired central heating,double,,,,,Y,,,,,,,,,,494,1 Bed Apartment For Sale,http://www.propertypal.com/university-court-25-3-5-university-road-belfast/359767,20160507
359717,"12 Upper Malone Gardens, Belfast",BT9,BT9 6LY,219950,Offers over,,For sale,Town House,4,2,,,,unknown,integral garage,single,integral,Y,Y,,,,,D62,"£1,377.69 pa",,,,342,4 Bed Town House For Sale,http://www.propertypal.com/12-upper-malone-gardens-belfast/359717,20160507
359658,"11 Prince Edward Park, Belfast",BT9,BT9 5FZ,200000,Offers over,,For sale,Semi-detached bungalow,2,2,1,gas,,unknown,,,,,,Y,,,Y,,"£1,160.16 pa",,,,1k,2 Bed Semi-detached bungalow For Sale,http://www.propertypal.com/11-prince-edward-park-belfast/359658,20160507
272816,"4 Rathdrum Street, Belfast",BT9,BT9 7GB,174950,Price,,For sale,Semi-detached house,4,,3,gas,upvc double glazed windows throughout,double,,,,Y,Y,Y,,Y,,,"£1,413.95 pa",,,,405,4 Bed Semi-detached house For Sale,http://www.propertypal.com/4-rathdrum-street-belfast/272816,20160507
359547,"1 Sans Souci Manor, Belfast",BT9,BT9 5BZ,59000,Guide price,,For sale,Apartment,1,,,,,unknown,,,,,Y,,,,Y,D64/C74,,,,,1.4k,1 Bed Apartment For Sale,http://www.propertypal.com/1-sans-souci-manor-belfast/359547,20160507
359271,"45 Deramore Park, Malone, Belfast",BT9,BT9 5JX,850000,Asking price,,For sale,Detached house,5,,3,oil,,unknown,garage,single,detached,Y,Y,Y,,,Y,C69/C70,"£2,900.40 pa",,,,2.3k,5 Bed Detached house For Sale,http://www.propertypal.com/45-deramore-park-malone-belfast/359271,20160507
359241,"65 Stranmillis Wharf 2A, Belfast",BT9,BT9 5GN,185000,Price,,For sale,Apartment,2,,1,,aluminium double glazed windows throughout,double,,,,,Y,Y,,,,,,,,,579,2 Bed Apartment For Sale,http://www.propertypal.com/65-stranmillis-wharf-2a-belfast/359241,20160507
359087,"38 Deramore Drive, Belfast",BT9,BT9 5JR,995000,Offers over,,For sale,Detached house,7,,2,gas,,unknown,adjoining garage,single,detached,Y,Y,Y,,,,E40/E51,"£2,900.40 pa",,,,1.1k,7 Bed Detached house For Sale,http://www.propertypal.com/38-deramore-drive-belfast/359087,20160507
359018,"38 Windsor Drive, Lisburn Road, Belfast",BT9,BT9 7FH,129950,Offers over,,For sale,Terrace house,3,,,gas,double glazed windows,double,,,,,,,,Y,,E50/D67,£942.63 pa,,,,386,3 Bed Terrace house For Sale,http://www.propertypal.com/38-windsor-drive-lisburn-road-belfast/359018,20160507
359007,"16 Hugh Street, Lisburn Road, Belfast",BT9,BT9 7HH,99950,Guide price,,For sale,Terrace house,2,1,1,gas,,unknown,,,,,,,,Y,,D63/C69,£761.36 pa,,,,360,2 Bed Terrace house For Sale,http://www.propertypal.com/16-hugh-street-lisburn-road-belfast/359007,20160507
358563,"17 Regents Wood, Malone Road, Belfast",BT9,BT9 5RW,389950,Asking price,,For sale,Town House,4,,2,gas,fully double glazed (partial sash windows),double,driveway parking to front &amp; integral garage,single,integral,Y,Y,Y,,,,C77/C78,"£2,465.34 pa",,,,651,4 Bed Town House For Sale,http://www.propertypal.com/17-regents-wood-malone-road-belfast/358563,20160507
357615,"61 Balmoral Avenue, Malone, Belfast",BT9,BT9 6NX,595000,Offers around,,For sale,Detached house,4,,3,oil,,unknown,"detached garage, car port and ample parking",single,detached,Y,Y,Y,,Y,,F34/E47,"£2,900.40 pa",,,,626,4 Bed Detached house For Sale,http://www.propertypal.com/61-balmoral-avenue-malone-belfast/357615,20160507
357572,"20 Finnis Close, Taughmonagh, Belfast",BT9,BT9 6QW,64950,Offers around,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,Y,,Y,,F33/D55,£471.32 pa,,,,525,3 Bed Terrace house For Sale,http://www.propertypal.com/20-finnis-close-taughmonagh-belfast/357572,20160507
357369,"5 Broomhill Park, Belfast",BT9,BT9 5JB,1300000,Price,,For sale,Detached house,5,,3,oil,,unknown,detached,single,detached,,,Y,,Y,,,"£2,900.40 pa",0.3,4000,,773,5 Bed Detached house For Sale,http://www.propertypal.com/5-broomhill-park-belfast/357369,20160507
357329,"42 Windsor Road, Belfast",BT9,BT9 7FQ,99950,Asking price,,For sale,Terrace house,2,,1,gas,,unknown,,,,,,Y,,,,F30/E42,£906.38 pa,,,,580,2 Bed Terrace house For Sale,http://www.propertypal.com/42-windsor-road-belfast/357329,20160507
357127,"5 Broomhill Park, Malone, Belfast",BT9,BT9 5JB,1300000,Offers over,,For sale,Detached house,5,3,3,,oil fired central heating / original sliding sash windows,unknown,detached garage / summerhouse / potting shed,single,detached,,,Y,,,,F32/E43,"£2,900.40 pa",0.3,,,702,5 Bed Detached house For Sale,http://www.propertypal.com/5-broomhill-park-malone-belfast/357127,20160507
356800,"12 Mayfield Street, Belfast",BT9,BT9 7HF,99950,Price,,For sale,Terrace house,2,,1,gas,upvc double glazed windows,double,,,,,,,,,,,£725.10 pa,,,,211,2 Bed Terrace house For Sale,http://www.propertypal.com/12-mayfield-street-belfast/356800,20160507
352975,"66 Donnybrook Street, Lisburn Road, Belfast",BT9,BT9 7DD,109950,Offers around,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,Y,,,,,"£1,015.14 pa",,,,409,3 Bed Terrace house For Sale,http://www.propertypal.com/66-donnybrook-street-lisburn-road-belfast/352975,20160507
356383,"11 Upper Malone Park, Upper Malone Road, South Belfast, Belfast",BT9,BT9 6PP,162500,Offers around,,For sale,Town House,3,,,,,unknown,,,,Y,Y,Y,,,,D64/C75,"£1,051.40 pa",,,,463,3 Bed Town House For Sale,http://www.propertypal.com/11-upper-malone-park-upper-malone-road-south-belfast-belfast/356383,20160507
355928,"9 Tates Avenue, Belfast",BT9,BT9 7BY,125000,Offers over,,For sale,Terrace house,5,2,2,oil,,unknown,,,,,,,,,,,"£1,087.65 pa",,,,525,5 Bed Terrace house For Sale,http://www.propertypal.com/9-tates-avenue-belfast/355928,20160507
355810,"12 Dunluce Avenue, Lisburn Road, Belfast",BT9,BT9 7AY,180000,Offers over,,For sale,End-terrace house,5,3,2,gas,,unknown,,,,,,,,,,D56/D67,£507.57 pa,,,,262,5 Bed End-terrace house For Sale,http://www.propertypal.com/12-dunluce-avenue-lisburn-road-belfast/355810,20160507
355649,"The Sandridge, Harberton Bt9, Bt9, Harberton Park, Belfast",,,435000,,,For sale,Semi-detached house,4,,1,gas,upvc double glazed windows with gunmetal grey finish,double,,,,Y,Y,Y,,,,,,,,,,4 Bed Semi-detached house For Sale,http://www.propertypal.com/the-sandridge-harberton-bt9-bt9-harberton-park-belfast/355649,20160507
355642,"The Torrington, Harberton Bt9, Bt9, Harberton Park, Belfast",,,395000,,,For sale,Semi-detached house,4,,1,gas,upvc double glazed windows with gunmetal grey finish,double,,,,Y,Y,Y,,,,,,,,,,4 Bed Semi-detached house For Sale,http://www.propertypal.com/the-torrington-harberton-bt9-bt9-harberton-park-belfast/355642,20160507
355640,"The Coleridge, Harberton Bt9, Bt9, Harberton Park, Belfast",,,435000,,,For sale,Detached house,3,,1,gas,upvc double glazed windows with gunmetal grey finish,double,,,,Y,Y,Y,,,,,,,,,,3 Bed Detached house For Sale,http://www.propertypal.com/the-coleridge-harberton-bt9-bt9-harberton-park-belfast/355640,20160507
355639,"The Spencer, Harberton Bt9, Bt9, Harberton Park, Belfast",,,435000,,,For sale,Semi-detached house,4,,1,gas,upvc double glazed windows with gunmetal grey finish,double,,,,Y,Y,Y,,,,,,,,,,4 Bed Semi-detached house For Sale,http://www.propertypal.com/the-spencer-harberton-bt9-bt9-harberton-park-belfast/355639,20160507
355366,"Investment Opportunity, Block Of, 18 Apartments At, Eglantine Avenue, Belfast",BT9,BT9 6EU,1850000,Asking price,,For sale,Apartment,2,,1,gas,,unknown,,,,,,Y,,,,C78/C79,,,,,658,2 Bed Apartment For Sale,http://www.propertypal.com/investment-opportunity-block-of-18-apartments-at-eglantine-avenue-belfast/355366,20160507
355324,"15 Dunluce Avenue, Off Lisburn Road, Belfast",BT9,BT9 6AY,235000,Offers around,,For sale,Terrace house,5,1,2,oil,,unknown,,,,,,,,,,E41/D55,,,,,210,5 Bed Terrace house For Sale,http://www.propertypal.com/15-dunluce-avenue-off-lisburn-road-belfast/355324,20160507
355074,"15 Windsor Road, Belfast",BT9,BT9 7FP,115000,Price,,For sale,Terrace house,3,,1,gas,pvc double glazed windows,double,,,,,,,,,,,£942.63 pa,,,,496,3 Bed Terrace house For Sale,http://www.propertypal.com/15-windsor-road-belfast/355074,20160507
355061,"22 Prince Edward Park, Belfast",BT9,BT9 5FZ,209950,Offers over,,For sale,Semi-detached bungalow,3,1,,oil,,unknown,,,,Y,Y,Y,,,,E40,"£1,522.71 pa",,,,530,3 Bed Semi-detached bungalow For Sale,http://www.propertypal.com/22-prince-edward-park-belfast/355061,20160507
355056,"71A Osborne Park, Malone, Belfast",BT9,BT9 6JP,1495000,Asking price,,For sale,Detached house,6,,3,gas,hardwood double glazed windows,double,,,,Y,Y,Y,,,,C69/C71,"£2,900.40 pa",,,,3.2k,6 Bed Detached house For Sale,http://www.propertypal.com/71a-osborne-park-malone-belfast/355056,20160507
354792,"16 Edinburgh Street, Belfast",BT9,BT9 7DS,135000,Asking price,,For sale,Terrace house,4,,1,gas,,unknown,,,,,,,,,,C69/C71,"£1,051.40 pa",,,,368,4 Bed Terrace house For Sale,http://www.propertypal.com/16-edinburgh-street-belfast/354792,20160507
354622,"Unit C, 37 Newforge Lane, Belfast",BT9,BT9 5NW,325000,Offers around,,For sale,Apartment,3,2,1,gas,,unknown,,,,,Y,,,,,,"£2,102.79 pa",,,,405,3 Bed Apartment For Sale,http://www.propertypal.com/unit-c-37-newforge-lane-belfast/354622,20160507
354014,"1A Old Coach Gardens, Belfast",BT9,BT9 5PQ,495000,Asking price,,For sale,Detached house,4,,3,gas,,unknown,garage with electric door &amp; generous parking to front,single,detached,Y,Y,Y,,,,C75/C76,"£2,900.40 pa",,,,264,4 Bed Detached house For Sale,http://www.propertypal.com/1a-old-coach-gardens-belfast/354014,20160507
353887,"Verona, 42 Malone Park, Belfast",BT9,BT9 6NL,2500000,Offers over,,For sale,Detached house,5,,3,gas,double glazed sash windows,double,large double garage and generous parking,double,detached,,Y,Y,,,,D58/D65,,,,,2.5k,5 Bed Detached house For Sale,http://www.propertypal.com/verona-42-malone-park-belfast/353887,20160507
353571,"57 Donnybrook Street, Lisburn Road, Belfast",BT9,BT9 7DB,130000,Offers around,,For sale,Terrace house,3,1,,gas,,unknown,,,,,,,,,,C71,"£1,051.40 pa",,,,263,3 Bed Terrace house For Sale,http://www.propertypal.com/57-donnybrook-street-lisburn-road-belfast/353571,20160507
353267,"148 Ulsterville Avenue, Belfast",BT9,BT9 7AR,137500,Offers around,,For sale,End-terrace house,3,1,2,oil,,unknown,,,,,,Y,,,,F25/D61,"£1,160.16 pa",,,,573,3 Bed End-terrace house For Sale,http://www.propertypal.com/148-ulsterville-avenue-belfast/353267,20160507
353018,"11 Malone Meadows, Belfast",BT9,BT9 5BG,450000,Price,,For sale,Detached house,4,2,2,gas,phoenix gas heating/upvc double glazed windows,double,integral garage and additional driveway parking,single,integral,Y,Y,Y,,,,D64/D67,"£2,827.89 pa",,,,440,4 Bed Detached house For Sale,http://www.propertypal.com/11-malone-meadows-belfast/353018,20160507
352848,"43 Lisburn Avenue, Lisburn Road, Belfast",BT9,BT9 7FX,90000,Guide price,,For sale,Terrace house,3,1,2,oil,hardwood windows,unknown,,,,,,,,,,G15/E52,£978.89 pa,,,,341,3 Bed Terrace house For Sale,http://www.propertypal.com/43-lisburn-avenue-lisburn-road-belfast/352848,20160507
352464,"Apt 61 Park Royal, 841F Lisburn Road, Belfast",BT9,BT9 7GY,140000,Guide price,,For sale,Apartment,2,2,1,,,unknown,,,,,Y,,Y,,,C79/B83,,,,,457,2 Bed Apartment For Sale,http://www.propertypal.com/apt-61-park-royal-841f-lisburn-road-belfast/352464,20160507
352332,"Heaney House, Bladon Park, Malone, Belfast",BT9,BT9 5LG,1400000,Asking price,,For sale,Detached house,5,,3,gas,feature detailing such as fanned arches above windows and cast stone lintels to selected house types,unknown,double garage,double,detached,,,Y,,,,,,,,,,5 Bed Detached house For Sale,http://www.propertypal.com/heaney-house-bladon-park-malone-belfast/352332,20160507
352331,"Longley House, Bladon Park, Malone, Belfast",BT9,BT9 5LG,1400000,Asking price,,For sale,Detached house,5,,3,gas,feature detailing such as fanned arches above windows and cast stone lintels to selected house types,unknown,double garage,double,detached,,,Y,,,,,,,,,,5 Bed Detached house For Sale,http://www.propertypal.com/longley-house-bladon-park-malone-belfast/352331,20160507
352330,"Lewis House, Bladon Park, Malone, Belfast",BT9,BT9 5LG,1400000,Asking price,,For sale,Detached house,5,,3,gas,feature detailing such as fanned arches above windows and cast stone lintels to selected house types,unknown,double garage,double,detached,,,Y,,,,,,,,,,5 Bed Detached house For Sale,http://www.propertypal.com/lewis-house-bladon-park-malone-belfast/352330,20160507
352139,"14C Lisburn Road, Belfast",BT9,BT9 6AA,130000,Guide price,,For sale,Apartment,4,2,1,,,unknown,,,,,,,,,,E49/D58,,,,,580,4 Bed Apartment For Sale,http://www.propertypal.com/14c-lisburn-road-belfast/352139,20160507
350891,"14 Woodlands Manor, Stockman's Way, Belfast",BT9,BT9 7GL,109950,Asking price,,For sale,Apartment,2,,1,gas,upvc triple glazed windows,triple,,,,,Y,,,,,,,,,,380,2 Bed Apartment For Sale,http://www.propertypal.com/14-woodlands-manor-stockmans-way-belfast/350891,20160507
350238,"1 University Central, Belfast",BT9,BT9 7DU,189000,Offers over,,For sale,Terrace house,7,3,2,gas,,unknown,,,,,,,,,,,£942.63 pa,,,,124,7 Bed Terrace house For Sale,http://www.propertypal.com/1-university-central-belfast/350238,20160507
350139,"6 Apt Notting Hill Gate, 41 Notting Hill, Belfast",BT9,BT9 5NS,245000,Offers around,,For sale,Apartment,3,,1,gas,,unknown,,,,,Y,Y,,,,B82/B83,,,,,325,3 Bed Apartment For Sale,http://www.propertypal.com/6-apt-notting-hill-gate-41-notting-hill-belfast/350139,20160507
323624,"70 Edinburgh Street, Belfast",BT9,BT9 7DT,134950,Offers around,,For sale,Terrace house,4,1,1,gas,,unknown,,,,,,,,,,D58/C75,£942.63 pa,,,,295,4 Bed Terrace house For Sale,http://www.propertypal.com/70-edinburgh-street-belfast/323624,20160507
349739,"Apt 4B, 26 Windsor Park, Belfast",BT9,BT9 6FR,135000,Offers around,,For sale,Apartment,2,,1,none,,unknown,,,,,,,,,,F30/E50,,,,,699,2 Bed Apartment For Sale,http://www.propertypal.com/apt-4b-26-windsor-park-belfast/349739,20160507
349611,"307 Bradbury Court, Jubilee Road, Belfast",BT9,BT9 7JL,79950,Asking price,,For sale,Apartment,2,1,1,gas,,unknown,,,,,Y,,,,,C79/B81,,,,,565,2 Bed Apartment For Sale,http://www.propertypal.com/307-bradbury-court-jubilee-road-belfast/349611,20160507
349504,"Apt 1, 1 Stranmillis Mews, Stranmillis, Belfast",BT9,BT9 5DG,155000,Guide price,,For sale,Apartment,2,1,1,,,unknown,,,,,Y,Y,,,,D66/C74,"£1,087.65 pa",,,,338,2 Bed Apartment For Sale,http://www.propertypal.com/apt-1-1-stranmillis-mews-stranmillis-belfast/349504,20160507
348893,"Upper Tates Avenue, Belfast",BT9,BT9 7BY,149000,Asking price,,For sale,Town House,5,2,1,gas,,unknown,,,,,Y,,,,,,,,,,104,5 Bed Town House For Sale,http://www.propertypal.com/upper-tates-avenue-belfast/348893,20160507
160402,"16 Rathcoole Street, Lisburn Road, Belfast",BT9,BT9 7GA,129999,Offers over,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,,,,,,"£1,051.40 pa",,,,260,3 Bed Terrace house For Sale,http://www.propertypal.com/16-rathcoole-street-lisburn-road-belfast/160402,20160507
345410,"27 Cleaver Park, Malone, Belfast",BT9,BT9 5HY,450000,Offers over,,For sale,Detached house,3,1,3,,"phoenix gas-fired central heating, upvc double glazing big windows",double,integral garage,single,integral,Y,Y,Y,,Y,Y,E44/D63,"£2,719.13 pa",,,,205,3 Bed Detached house For Sale,http://www.propertypal.com/27-cleaver-park-malone-belfast/345410,20160507
344615,"12 Upper Malone Gardens, Belfast",BT9,BT9 6LY,219950,Offers over,,For sale,Town House,4,2,2,gas,,unknown,integral,single,integral,,Y,,,,,,"£1,377.69 pa",,,,202,4 Bed Town House For Sale,http://www.propertypal.com/12-upper-malone-gardens-belfast/344615,20160507
344449,"23 Ridgeway Street, Stranmillis, Belfast",BT9,BT9 5FB,145000,Offers around,,For sale,Terrace house,4,1,1,gas,,unknown,,,,,,,,,,E50/E54,"£1,377.69 pa",,,,428,4 Bed Terrace house For Sale,http://www.propertypal.com/23-ridgeway-street-stranmillis-belfast/344449,20160507
343722,"Apartment 1 Hollyheath 14 Derryvolgie Avenue, Lisburn Road, Belfast",BT9,BT9 6FB,239950,Asking price,,For sale,Apartment,2,,2,none,,unknown,,,,,Y,Y,,,,F37/F37,,,,,307,2 Bed Apartment For Sale,http://www.propertypal.com/apartment-1-hollyheath-14-derryvolgie-avenue-lisburn-road-belfast/343722,20160507
341265,"Glenshee, 1A Richmond Park, Stranmillis, Belfast",BT9,BT9 5EF,650000,Guide price,,For sale,Detached house,6,3,4,,"upvc double glazed windows, oil fired central heating",double,attached garage with excellent storage,single,attached,Y,Y,Y,,,,F38/D62,"£2,900.40 pa",,,,653,6 Bed Detached house For Sale,http://www.propertypal.com/glenshee-1a-richmond-park-stranmillis-belfast/341265,20160507
339917,"Apt 3, 83 Myrtlefield Park, Belfast",BT9,BT9 6NG,210000,Offers around,,For sale,Apartment,3,,1,gas,,unknown,,,,,Y,,,,,C74/C74,"£1,196.42 pa",,,,534,3 Bed Apartment For Sale,http://www.propertypal.com/apt-3-83-myrtlefield-park-belfast/339917,20160507
339758,"28 Edinburgh Street, Belfast",BT9,BT9 7DS,165000,Offers over,,For sale,Terrace house,6,,1,gas,,unknown,,,,,,,,,,D67/C71,"£1,051.40 pa",,,,71,6 Bed Terrace house For Sale,http://www.propertypal.com/28-edinburgh-street-belfast/339758,20160507
339756,"65 Sandhurst Drive, Belfast",BT9,BT9 5AZ,169950,Offers over,,For sale,Terrace house,5,,1,gas,,unknown,,,,,,,,,,D67/D68,"£1,413.95 pa",,,,297,5 Bed Terrace house For Sale,http://www.propertypal.com/65-sandhurst-drive-belfast/339756,20160507
339070,"3 Marlborough Park Central, Lisburn Road, Belfast",BT9,BT9 6HN,344950,Asking price,,For sale,Town House,4,1,1,gas,,unknown,,,,,,Y,,,,D55/D60,"£1,413.95 pa",,,,1.4k,4 Bed Town House For Sale,http://www.propertypal.com/3-marlborough-park-central-lisburn-road-belfast/339070,20160507
339149,"15 Malone Manor, Malone Road, Belfast",BT9,BT9 6SR,169950,Asking price,,For sale,Apartment,3,,1,gas,,unknown,,,,,Y,,,,,D65/C70,"£1,087.65 pa",,,,459,3 Bed Apartment For Sale,http://www.propertypal.com/15-malone-manor-malone-road-belfast/339149,20160507
338955,"1 Mount Pleasant, Stranmillis, Belfast",BT9,BT9 5DS,455000,Offers over,,For sale,Town House,3,1,1,gas,,unknown,,,,,Y,Y,,Y,,,"£2,900.40 pa",,,,951,3 Bed Town House For Sale,http://www.propertypal.com/1-mount-pleasant-stranmillis-belfast/338955,20160507
338702,"9 Woodlands Manor, Stockman's Way, Belfast",BT9,BT9 7ET,109950,Asking price,,For sale,Apartment,2,,1,gas,upvc triple glazed windows,triple,,,,,Y,,,,,,,,,,247,2 Bed Apartment For Sale,http://www.propertypal.com/9-woodlands-manor-stockmans-way-belfast/338702,20160507
337953,"15 Myrtlefield Manor, 1 Myrtlefield Park, Belfast",BT9,BT9 6NE,185000,Asking price,,For sale,Apartment,3,,1,gas,,unknown,,,,,Y,Y,,,,C75/C79,,,,,310,3 Bed Apartment For Sale,http://www.propertypal.com/15-myrtlefield-manor-1-myrtlefield-park-belfast/337953,20160507
337843,"9B Upper Malone Road, Off Dorchester Park, Malone, Belfast",BT9,BT9 6TD,420000,Asking price,,For sale,Semi-detached house,5,,2,gas,solid oak doors &amp; wood grain pvc windows,unknown,,,,Y,Y,Y,,,Y,,,,,,986,5 Bed Semi-detached house For Sale,http://www.propertypal.com/9b-upper-malone-road-off-dorchester-park-malone-belfast/337843,20160507
337298,"115 Wellesley Avenue, Belfast",BT9,BT9 6DH,235000,Offers around,,For sale,Terrace house,9,1,1,,,unknown,,,,,,,,,,,"£1,885.26 pa",,,,238,9 Bed Terrace house For Sale,http://www.propertypal.com/115-wellesley-avenue-belfast/337298,20160507
336910,"Apartment 5 18 Deramore Park, Malone Road, Belfast",BT9,BT9 5JU,295000,Offers over,,For sale,Apartment,3,,,gas,double glazed sliding sash windows,double,,,,,Y,,,,,,,,,,493,3 Bed Apartment For Sale,http://www.propertypal.com/apartment-5-18-deramore-park-malone-road-belfast/336910,20160507
113518,"14A Chlorine Mews, Chlorine Gardens, Belfast",BT9,BT9 5DL,230000,Offers around,,For sale,Town House,4,4,2,gas,,unknown,,,,,Y,,,,,D65/C71,,,,,729,4 Bed Town House For Sale,http://www.propertypal.com/14a-chlorine-mews-chlorine-gardens-belfast/113518,20160507
335896,"Apt 2 Windsor Chase, 85 Lower Windsor Avenue, Belfast",BT9,BT9 7DX,159950,Asking price,,For sale,Apartment,2,,1,gas,,unknown,,,,,Y,Y,,,,C73/C77,,,,,434,2 Bed Apartment For Sale,http://www.propertypal.com/apt-2-windsor-chase-85-lower-windsor-avenue-belfast/335896,20160507
335791,"85A Eglantine Avenue, Belfast",BT9,BT9 6EW,95000,Offers around,,For sale,Apartment,2,1,1,gas,,unknown,,,,,,,,,,E43/D57,,,,,653,2 Bed Apartment For Sale,http://www.propertypal.com/85a-eglantine-avenue-belfast/335791,20160507
59795,"29 Wellesley Avenue, Lisburn Road, Belfast",BT9,BT9 6DG,250000,Guide price,,For sale,Terrace house,4,2,2,gas,,unknown,,,,,,,,,,F23/E39,"£1,522.71 pa",,,,164,4 Bed Terrace house For Sale,http://www.propertypal.com/29-wellesley-avenue-lisburn-road-belfast/59795,20160507
333635,"31 Wellington Park, Malone, Belfast",BT9,BT9 6DL,495000,Guide price,,For sale,Terrace house,,,,gas,,unknown,,,,,,Y,,,,D65/D68,£725.10 pa,,,,448,Terrace house For Sale,http://www.propertypal.com/31-wellington-park-malone-belfast/333635,20160507
333116,"5 Cambourne Park, Malone, Belfast",BT9,BT9 6RL,895000,Offers over,,For sale,Detached house,5,,3,oil,,unknown,"attached garage, ample driveway parking and electric gates",single,attached,Y,Y,Y,,Y,,F23/F35,"£2,900.40 pa",,,,489,5 Bed Detached house For Sale,http://www.propertypal.com/5-cambourne-park-malone-belfast/333116,20160507
332779,"56 Melrose Street, Lisburn Road, Belfast",BT9,BT9 7DP,147500,Guide price,,For sale,Terrace house,4,,2,,,unknown,,,,,,,,,,G19/D64,,,,,345,4 Bed Terrace house For Sale,http://www.propertypal.com/56-melrose-street-lisburn-road-belfast/332779,20160507
331994,"5 Northbrook Gardens, Lisburn Road, Belfast",BT9,BT9 7EA,114950,Offers over,,For sale,Terrace house,3,1,1,oil,double glazed windows,double,,,,,,Y,,,,E52/D66,£725.10 pa,,,,439,3 Bed Terrace house For Sale,http://www.propertypal.com/5-northbrook-gardens-lisburn-road-belfast/331994,20160507
77138,"362 Lisburn Road, Malone, Belfast",BT9,BT9 6GL,450000,Guide price,,For sale,Detached house,4,,3,,,unknown,driveway and garage,single,detached,Y,Y,Y,,,,,"£2,827.89 pa",,,,343,4 Bed Detached house For Sale,http://www.propertypal.com/362-lisburn-road-malone-belfast/77138,20160507
